Sector,Camera,CCD,RA_center,DEC_center,ROTATION,RA_corner1,DEC_corner1,RA_corner2,DEC_corner2,RA_corner3,DEC_corner3,RA_corner4,DEC_corner4
66,1,4,256.3954048295682,-36.25209935120662,174.46639539622217,264.25155924673436,-30.80224880984381,263.8674317629209,-42.70694447626338,247.53070729394048,-41.187215107273545,250.58051845582284,-29.966922072058974
66,2,1,241.23295717892856,-71.4608434486859,-24.28975774154358,215.50299938776496,-72.73856351619122,233.97577820804588,-63.4253416318761,262.16384008902685,-66.92673034726263,258.63726494644936,-78.79174109734483
66,2,2,282.3223076359853,-72.32678481513206,16.07391507371166,259.5224126676205,-78.81839582080394,262.6187266124338,-66.94662381870971,292.1807804107839,-64.61939028342013,309.3783578811546,-74.5282271366863
66,2,3,275.8077108679379,-60.28422607750359,-171.64583340538297,283.85642175129664,-53.642188000593364,291.9185436017293,-64.37298462424747,262.6484635128203,-66.66691139594155,263.68073969034253,-54.77384268036773
66,2,4,250.5799494935046,-59.74718781898377,167.32825193191434,263.39287628348023,-54.76492502944429,262.21096851930616,-66.6555948272272,234.27262869062565,-63.191370037892966,243.6114558493001,-52.80059776336841
66,3,1,309.15926740382764,-82.66346938704534,-136.9810848166374,309.99949059520685,-74.71500130526991,358.8387879525606,-78.83676201863916,139.68562149549535,-88.67559897530612,259.49144338429886,-78.80723834327557
66,3,2,210.29413287259075,-80.88282989822778,127.57802592065819,258.6774883162981,-78.78642069262051,143.45937623231555,-88.54182920899024,171.77024233563378,-76.51202807347624,214.53562003118296,-72.98859544164374
66,3,3,131.4259030850064,-79.74505229775285,-134.60958364335193,131.12487600159736,-71.799419167152,170.623988252936,-76.49438675554534,135.09063409935072,-88.38239253331693,90.3563980004188,-77.0027545206976
66,3,4,48.88067491677605,-81.28934848971522,146.3272038280043,89.6579690810731,-77.0315092236362,131.48431913388572,-88.51325756003698,0.11693565108055282,-78.81110151899084,44.15594788004168,-73.40985677074787
66,4,1,69.43470648121605,-70.6469207879701,-15.373898630416466,44.93901141832703,-73.21692290942387,59.691163492230174,-63.04431800200457,87.49631636377904,-65.20605609782172,89.94443800619365,-77.08914833743633
66,4,2,107.10449454852457,-69.88463802683977,21.40307240949366,90.68963945502202,-77.08415167808049,87.88768219083046,-65.20895977373836,114.60240844029413,-61.95437101931659,130.805262047454,-71.59889506941308
