,objID,raMean,decMean,qualityFlag,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagNpt,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagNpt,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagNpt,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagNpt,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagNpt,rMeanKronMag,rMeanKronMagErr,iMeanKronMag,iMeanKronMagErr,nDetections,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect,yFlags,yQfPerfect,x,y
0,161681208924529464,120.892411057326,44.7406977457194,52,21.5289001464844,0.0440629981458187,8,20.2252998352051,0.0181889999657869,11,19.4053993225098,0.00819099973887205,33,18.994800567627,0.0193600002676249,13,18.8241004943848,0.0446829982101917,14,20.3495998382568,0.0320629999041557,19.5417003631592,0.0124220000579953,84,115000,0.999157011508942,115000,0.99940299987793,115000,0.999691009521484,115000,0.998974978923798,115000,0.999575018882751,1053,12
1,161691207273215522,120.727316989418,44.7457392493628,53,21.0587997436523,0.0333530008792877,11,20.2406005859375,0.0190539993345737,15,19.841100692749,0.0149779999628663,26,19.5743007659912,0.0192329995334148,14,19.3195991516113,0.0359780006110668,13,20.0909004211426,0.0253550000488758,19.6900997161865,0.018350999802351,87,16892216,0.999428987503052,16892216,0.999614000320435,16892216,0.999792993068695,16892216,0.999677002429962,115000,0.999024987220764,2746,29
2,161691208183558932,120.818320431028,44.7485653038924,52,21.8174991607666,0.0866929963231087,3,20.7080001831055,0.0182629991322756,15,19.5097999572754,0.00782699976116419,31,18.9113998413086,0.00728699984028935,13,18.6921997070313,0.0217679999768734,13,20.8276996612549,0.0334249995648861,19.6448001861572,0.0166590008884668,85,115000,0.996591985225677,115000,0.999787986278534,115000,0.999819993972778,115000,0.999687016010284,115000,0.999614000320435,1816,100
3,161701203976027038,120.397540705904,44.75534684013,52,20.6860008239746,0.0290239993482828,11,19.9564990997314,0.016507999971509,16,19.6730003356934,0.00509299989789724,32,19.5298004150391,0.0276999995112419,15,19.2175998687744,0.13790799677372,10,20.0361003875732,0.0313259996473789,19.7780990600586,0.0114799998700619,92,115000,0.999671995639801,115000,0.999741971492767,115000,0.999859988689423,115000,0.999513983726501,115000,0.999683022499084,6125,66
4,161701204592836468,120.459250014648,44.7548214074149,52,22.2012004852295,0.12550200521946,2,21.081600189209,0.0466179996728897,10,19.8108005523682,0.00879800040274858,26,19.1749992370605,0.019140999764204,12,18.831600189209,0.0494799986481667,13,21.3257999420166,0.0534840002655983,19.9111995697021,0.0150290001183748,68,115000,0.99889600276947,115000,0.999148011207581,115000,0.999539971351624,115000,0.999486029148102,115000,0.998742997646332,5493,77
5,161701204642348363,120.464220569079,44.7564189131729,60,20.3346004486084,0.0260380003601313,5,19.1068000793457,0.00830600038170815,14,18.3526000976563,0.00460499990731478,25,18.0083999633789,0.00873399991542101,12,17.8110008239746,0.0170869994908571,15,19.2383003234863,0.0168719999492168,18.4365005493164,0.0064070001244545,80,115000,0.999619007110596,115000,0.99965500831604,115000,0.999567985534668,115000,0.999692022800446,115000,0.999595999717712,5443,101
6,161701204704368020,120.470471876928,44.7561443557115,53,20.0368995666504,0.0590769983828068,6,19.8554992675781,0.0287149995565414,8,19.6343994140625,0.0176270008087158,23,19.6159000396729,0.0517980009317398,10,19.3652992248535,0.035861000418663,12,19.2768001556396,0.0188720002770424,19.0646991729736,0.0174029991030693,81,16892216,0.999355018138885,16892216,0.999665021896362,16892216,0.999801993370056,16892216,0.999502003192902,16892216,0.999427974224091,5379,99
7,161701204934661142,120.493453589857,44.750394868957,53,20.3577003479004,0.0552630014717579,6,19.7712993621826,0.0723410025238991,13,19.3539009094238,0.0263630002737045,36,19.1870002746582,0.0669699981808662,9,19.0235996246338,0.0479389987885952,14,18.6784000396729,0.0210730005055666,18.2035007476807,0.00875500030815601,93,16892216,0.999288022518158,16892216,0.999526977539063,16892216,0.999804019927979,16892216,0.999571979045868,16892216,0.999014019966125,5141,23
8,161701206030643928,120.603074596998,44.7526984636776,60,18.7392997741699,0.00689399987459183,11,17.6042003631592,0.00564600015059114,7,16.5296993255615,0.00134199997410178,34,16.0592002868652,0.00534200016409159,6,15.8081998825073,0.00969200022518635,11,17.7196998596191,0.00798599980771542,16.5979995727539,0.00192700000479817,85,115000,0.999417006969452,115000,0.999673008918762,115000,0.999727010726929,115000,0.999491989612579,115000,0.999641001224518,4020,90
9,161701206819681130,120.681959302791,44.750402495489,52,20.5909004211426,0.0196129996329546,14,19.5485992431641,0.0139779997989535,10,18.9906005859375,0.0054959999397397,34,18.7637004852295,0.0186800006777048,11,18.6026000976563,0.0202879998832941,13,19.5983009338379,0.0140840001404285,19.0937995910645,0.00821399968117476,92,115000,0.999494016170502,115000,0.999680995941162,115000,0.999754011631012,115000,0.999702990055084,115000,0.999727010726929,3212,82
10,161681209603419222,120.960318516102,44.7404681909036,63,17.8295001983643,0.0626640021800995,9,17.1933002471924,0.0145039996132255,13,16.7476997375488,0.0151429995894432,25,16.4648990631104,0.0283090006560087,11,16.2287998199463,0.0227959994226694,11,15.8720998764038,0.00991499982774258,15.3466997146606,0.00464300019666553,97,16892216,0.999195992946625,16892216,0.999827980995178,16892216,0.999526023864746,16892216,0.99907398223877,16892216,0.999682009220123,358,33
